idObs;placette;balis;date;sp_latin;nb;nb_exact;tranc_hor;dist_per;long;sens;saison;rmq;layon;hab;site;chas;ope;prosp;long_complet
17371;AraD22;2200;05/11/2005;Crypturellus sp.;1;oui;09:10;13;3000;Aller;seche;;AraD;non;Ara;non;oncfs;FM;
17370;AraD16;1600;05/11/2005;Crypturellus sp.;3;oui;08:09;0;3000;Aller;seche;;AraD;non;Ara;non;oncfs;FM;
17367;AraD9;900;05/11/2005;Saimiri sciureus;9;non;07:08;5;3000;Aller;seche;;AraD;non;Ara;non;oncfs;FM;
17252;AraB30;3000;06/11/2005;Cebus apella;4;non;10:11;20;3000;Aller;seche;;AraB;non;Ara;non;oncfs;AM;
17251;AraB11;1100;06/11/2005;Tinamus major;1;oui;08:09;6;3000;Aller;seche;;AraB;non;Ara;non;oncfs;AM;
17308;AraC6;600;06/11/2005;Cebus apella;1;oui;07:08;13;3000;Aller;seche;;AraC;non;Ara;non;oncfs;TS;
17306;AraC3;300;06/11/2005;Dasyprocta leporina;1;oui;07:08;12;3000;Aller;seche;;AraC;non;Ara;non;oncfs;TS;
17310;AraC23;2300;06/11/2005;Psophia crepitans;11;oui;09:10;4;3000;Aller;seche;;AraC;non;Ara;non;oncfs;TS;
17307;AraC4;400;06/11/2005;Saguinus midas;10;non;07:08;3;3000;Aller;seche;;AraC;non;Ara;non;oncfs;TS;
17309;AraC15;1500;06/11/2005;Tinamus major;1;oui;08:09;;3000;Aller;seche;;AraC;non;Ara;non;oncfs;TS;
17376;AraD11;1100;06/11/2005;Ateles paniscus;2;oui;09:10;0;3000;Aller;seche;;AraD;non;Ara;non;oncfs;AB;
17375;AraD6;600;06/11/2005;Pithecia pithecia;3;oui;08:09;18;3000;Aller;seche;;AraD;non;Ara;non;oncfs;AB;
17377;AraD11;1100;06/11/2005;Saguinus midas;5;non;09:10;9;3000;Aller;seche;;AraD;non;Ara;non;oncfs;AB;
17254;AraB28;2800;06/11/2005;Ortalis motmot;2;oui;15:16;5;3000;Retour;seche;;AraB;non;Ara;non;oncfs;AM;
17255;AraB28;2800;06/11/2005;Psophia crepitans;3;non;15:16;18;3000;Retour;seche;;AraB;non;Ara;non;oncfs;AM;
17253;AraB28;2800;06/11/2005;Saguinus midas;3;non;15:16;10;3000;Retour;seche;;AraB;non;Ara;non;oncfs;AM;
17314;AraC25;2500;06/11/2005;Alouatta seniculus;1;non;15:16;20;3000;Retour;seche;;AraC;non;Ara;non;oncfs;TS;
17311;AraC31;3100;06/11/2005;Ateles paniscus;1;oui;15:16;31;3000;Retour;seche;;AraC;non;Ara;non;oncfs;TS;
17315;AraC20;2000;06/11/2005;Ateles paniscus;1;oui;16:17;31;3000;Retour;seche;;AraC;non;Ara;non;oncfs;TS;
17317;AraC16;1600;06/11/2005;Crypturellus sp.;1;oui;16:17;0;3000;Retour;seche;;AraC;non;Ara;non;oncfs;TS;
17316;AraC20;2000;06/11/2005;Dasyprocta leporina;1;oui;16:17;20;3000;Retour;seche;;AraC;non;Ara;non;oncfs;TS;
17313;AraC26;2600;06/11/2005;Geochelone denticulata;1;oui;15:16;0;3000;Retour;seche;;AraC;non;Ara;non;oncfs;TS;
17312;AraC27;2700;06/11/2005;Myoprocta acouchy;1;oui;15:16;0;3000;Retour;seche;;AraC;non;Ara;non;oncfs;TS;
17318;AraC15;1500;06/11/2005;Penelope marail;1;oui;16:17;13;3000;Retour;seche;;AraC;non;Ara;non;oncfs;TS;
17381;AraD11;1100;06/11/2005;Aburia pipile;1;oui;17:18;15;3000;Retour;seche;;AraD;non;Ara;non;oncfs;AB;
17380;AraD20;2000;06/11/2005;Nasua nasua;2;oui;16:17;3;3000;Retour;seche;;AraD;non;Ara;non;oncfs;AB;
17378;AraD30;3000;06/11/2005;Penelope marail;2;oui;15:16;2;3000;Retour;seche;;AraD;non;Ara;non;oncfs;AB;
17379;AraD27;2700;06/11/2005;Psophia crepitans;2;oui;15:16;8;3000;Retour;seche;;AraD;non;Ara;non;oncfs;AB;
17264;AraB25;2500;07/11/2005;Cebus apella;2;non;09:10;6;3000;Aller;seche;;AraB;non;Ara;non;oncfs;FM;
17334;AraC2;200;07/11/2005;Mazama americana;1;oui;07:08;10;3000;Aller;seche;;AraC;non;Ara;non;oncfs;AM;
17336;AraC24;2400;07/11/2005;Psophia crepitans;8;non;09:10;4;3000;Aller;seche;;AraC;non;Ara;non;oncfs;AM;
17335;AraC24;2400;07/11/2005;Saguinus midas;3;non;09:10;4;3000;Aller;seche;;AraC;non;Ara;non;oncfs;AM;
17403;AraD31;3100;07/11/2005;Cebus olivaceus;3;non;09:10;0;3000;Aller;seche;;AraD;non;Ara;non;oncfs;TS;
17401;AraD18;1800;07/11/2005;Crypturellus sp.;1;oui;08:09;16;3000;Aller;seche;;AraD;non;Ara;non;oncfs;TS;
17402;AraD22;2200;07/11/2005;Crypturellus sp.;1;oui;09:10;2;3000;Aller;seche;;AraD;non;Ara;non;oncfs;TS;
17397;AraD4;400;07/11/2005;Dasyprocta leporina;1;oui;07:08;30;3000;Aller;seche;;AraD;non;Ara;non;oncfs;TS;
17400;AraD17;1700;07/11/2005;Dasyprocta leporina;1;oui;08:09;14;3000;Aller;seche;;AraD;non;Ara;non;oncfs;TS;
17399;AraD16;1600;07/11/2005;Myoprocta acouchy;1;oui;08:09;20;3000;Aller;seche;;AraD;non;Ara;non;oncfs;TS;
17398;AraD5;500;07/11/2005;Saguinus midas;4;oui;07:08;19;3000;Aller;seche;;AraD;non;Ara;non;oncfs;TS;
17267;AraB10;1000;07/11/2005;Alouatta seniculus;4;oui;17:18;37;3000;Retour;seche;;AraB;non;Ara;non;oncfs;FM;
17266;AraB20;2000;07/11/2005;Myoprocta acouchy;1;oui;16:17;0;3000;Retour;seche;;AraB;non;Ara;non;oncfs;FM;
17268;AraB9;900;07/11/2005;Nasua nasua;3;oui;17:18;15;3000;Retour;seche;;AraB;non;Ara;non;oncfs;FM;
17269;AraB2;200;07/11/2005;Penelope marail;3;oui;17:18;13;3000;Retour;seche;;AraB;non;Ara;non;oncfs;FM;
17265;AraB30;3000;07/11/2005;Psophia crepitans;7;oui;15:16;16;3000;Retour;seche;;AraB;non;Ara;non;oncfs;FM;
17337;AraC27;2700;07/11/2005;Cebus apella;3;non;15:16;10;3000;Retour;seche;;AraC;non;Ara;non;oncfs;AM;
17338;AraC27;2700;07/11/2005;Eira barbara;1;oui;15:16;5;3000;Retour;seche;;AraC;non;Ara;non;oncfs;AM;
17339;AraC2;200;07/11/2005;Penelope marail;1;oui;17:18;2;3000;Retour;seche;;AraC;non;Ara;non;oncfs;AM;
17404;AraD17;1700;07/11/2005;Alouatta seniculus;2;non;16:17;24;3000;Retour;seche;;AraD;non;Ara;non;oncfs;TS;
17405;AraD10;1000;07/11/2005;Tinamus major;1;oui;16:17;3;3000;Retour;seche;;AraD;non;Ara;non;oncfs;TS;
17418;ArmA22;2200;20/08/2003;Ateles paniscus;;non;16:17;;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;IN;
17419;ArmA12;1200;20/08/2003;Dasyprocta leporina;1;oui;17:18;9;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;IN;
17420;ArmA11;1100;20/08/2003;Myoprocta acouchy;1;oui;17:18;;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;IN;
17462;ArmB5;500;20/08/2003;Ateles paniscus;1;non;18:19;48;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;CN;
17461;ArmB9;900;20/08/2003;Ateles paniscus;7;oui;17:18;26;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;CN;
17464;ArmB2;200;20/08/2003;Crax alector;1;oui;18:19;17;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;CN;
17460;ArmB;;20/08/2003;Crypturellus sp.;2;oui;15:16;16;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;CN;
17465;ArmB1;100;20/08/2003;Crypturellus sp.;2;oui;18:19;0;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;CN;
17463;ArmB4;400;20/08/2003;Dasyprocta leporina;1;oui;18:19;;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;CN;
17515;ArmC;;20/08/2003;Alouatta seniculus;2;oui;17:18;0;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;PG;
17513;ArmC;;20/08/2003;Alouatta seniculus;3;oui;15:16;34;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;PG;
17514;ArmC;;20/08/2003;Cebus apella;4;oui;16:17;17;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;PG;
17562;ArmD36;3600;20/08/2003;Alouatta seniculus;7;oui;14:15;25;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;KK;
17563;ArmD15;1500;20/08/2003;Ateles paniscus;2;oui;16:17;46;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;KK;
17564;ArmD2;200;20/08/2003;Tinamus major;1;oui;18:19;0;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;KK;
17421;ArmA13;1300;21/08/2003;Cebus olivaceus;7;oui;08:09;14;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;PG;
17422;ArmA15;1500;21/08/2003;Crypturellus sp.;1;oui;08:09;9;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;PG;
17424;ArmA35;3500;21/08/2003;Crypturellus sp.;1;oui;10:11;1;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;PG;
17423;ArmA20;2000;21/08/2003;Mazama sp.;1;oui;09:10;11;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;PG;
17468;ArmB17;1700;21/08/2003;Dasyprocta leporina;1;oui;09:10;5;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;IN;
17466;ArmB3;300;21/08/2003;Mazama americana;2;oui;07:08;6;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;IN;
17467;ArmB14;1400;21/08/2003;Pecari tajacu;1;oui;09:10;8;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;IN;
17518;ArmC7;700;21/08/2003;Cebus apella;15;oui;08:09;26;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;KK;
17519;ArmC19;1900;21/08/2003;Crax alector;4;oui;09:10;31;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;KK;
17517;ArmC5;500;21/08/2003;Dasyprocta leporina;1;oui;07:08;22;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;KK;
17516;ArmC2;200;21/08/2003;Myoprocta acouchy;1;oui;07:08;0;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;KK;
17568;ArmD21;2100;21/08/2003;Alouatta seniculus;4;oui;09:10;27;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;CN;
17565;ArmD7;700;21/08/2003;Ateles paniscus;1;non;08:09;59;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;CN;
17567;ArmD8;800;21/08/2003;Crypturellus sp.;2;oui;08:09;6;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;CN;
17566;ArmD7;700;21/08/2003;Crypturellus sp.;3;oui;08:09;5;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;CN;
17569;ArmD33;3300;21/08/2003;Dasyprocta leporina;1;oui;11:12;;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;CN;
17570;ArmD33;3300;21/08/2003;Dasyprocta leporina;1;oui;11:12;;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;CN;
17571;ArmD34;3400;21/08/2003;Psophia crepitans;3;non;11:12;20;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;CN;
17427;ArmA18;1800;21/08/2003;Alouatta seniculus;2;non;16:17;3;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;PG;
17425;ArmA34;3400;21/08/2003;Cebus apella;3;non;14:15;0;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;PG;
17426;ArmA27;2700;21/08/2003;Crypturellus sp.;1;oui;15:16;1;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;PG;
17428;ArmA13;1300;21/08/2003;Crypturellus sp.;1;oui;17:18;1;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;PG;
17471;ArmB5;500;21/08/2003;Dasyprocta leporina;1;oui;17:18;10;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;IN;
17469;ArmB32;3200;21/08/2003;Psophia crepitans;9;oui;15:16;0;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;IN;
17470;ArmB32;3200;21/08/2003;Saguinus midas;7;oui;15:16;5;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;IN;
17522;ArmC9;900;21/08/2003;Cebus apella;10;oui;17:18;22;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;KK;
17523;ArmC8;800;21/08/2003;Myoprocta acouchy;1;oui;17:18;0;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;KK;
17521;ArmC16;1600;21/08/2003;Pecari tajacu;;non;16:17;33;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;KK;
17524;ArmC7;700;21/08/2003;Penelope marail;1;oui;17:18;19;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;KK;
17520;ArmC30;3000;21/08/2003;Tinamus major;1;oui;15:16;22;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;KK;
17572;ArmD;;21/08/2003;Ateles paniscus;2;oui;17:18;37;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;CN;
17573;ArmD;;21/08/2003;Psophia crepitans;3;non;17:18;;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;CN;
17430;ArmA14;1400;22/08/2003;Ateles paniscus;2;oui;08:09;0;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;KK;
17432;ArmA35;3500;22/08/2003;Cebus apella;5;oui;10:11;22;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;KK;
17429;ArmA2;200;22/08/2003;Myoprocta acouchy;1;oui;07:08;8;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;KK;
17431;ArmA30;3000;22/08/2003;Pecari tajacu;11;oui;10:11;16;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;KK;
17473;ArmB10;1000;22/08/2003;Alouatta seniculus;5;oui;08:09;18;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;PG;
17475;ArmB27;2700;22/08/2003;Crax alector;2;oui;10:11;6;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;PG;
17472;ArmB5;500;22/08/2003;Dasyprocta leporina;1;oui;07:08;7;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;PG;
17474;ArmB17;1700;22/08/2003;Dasyprocta leporina;1;oui;09:10;8;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;PG;
17526;ArmC7;700;22/08/2003;Cebus olivaceus;6;oui;08:09;10;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;CN;
17528;ArmC19;1900;22/08/2003;Crax alector;3;oui;09:10;7;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;CN;
17525;ArmC5;500;22/08/2003;Mazama sp.;1;oui;07:08;7;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;CN;
17529;ArmC32;3200;22/08/2003;Myoprocta acouchy;1;oui;11:12;17;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;CN;
17530;ArmC32;3200;22/08/2003;Odontophorus guyanensis;6;oui;11:12;6;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;CN;
17527;ArmC19;1900;22/08/2003;Tinamus major;1;oui;09:10;0;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;CN;
17576;ArmD13;1300;22/08/2003;Alouatta seniculus;2;non;08:09;32;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;IN;
17578;ArmD17;1700;22/08/2003;Cebus apella;5;oui;09:10;17;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;IN;
17577;ArmD15;1500;22/08/2003;Cebus apella;7;oui;09:10;10;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;IN;
17575;ArmD10;1000;22/08/2003;Myoprocta acouchy;1;oui;08:09;6;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;IN;
17574;ArmD1;100;22/08/2003;Tinamus major;1;oui;07:08;6;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;IN;
17433;ArmA27;2700;22/08/2003;Crypturellus sp.;1;oui;15:16;0;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;KK;
17434;ArmA21;2100;22/08/2003;Crypturellus sp.;1;oui;16:17;0;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;KK;
17435;ArmA12;1200;22/08/2003;Pecari tajacu;5;non;17:18;0;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;KK;
17477;ArmB26;2600;22/08/2003;Cebus apella;3;non;15:16;38;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;PG;
17476;ArmB29;2900;22/08/2003;Crypturellus sp.;1;oui;15:16;6;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;PG;
17533;ArmC25;2500;22/08/2003;Cebus apella;1;non;16:17;59;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;CN;
17532;ArmC25;2500;22/08/2003;Cebus olivaceus;2;non;16:17;0;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;CN;
17531;ArmC31;3100;22/08/2003;Pecari tajacu;1;oui;15:16;;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;CN;
17579;ArmD3;300;22/08/2003;Dasyprocta leporina;1;oui;17:18;17;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;IN;
17437;ArmA30;3000;23/08/2003;Dasyprocta leporina;1;oui;10:11;13;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;CN;
17436;ArmA25;2500;23/08/2003;Mazama sp.;1;oui;10:11;10;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;CN;
17480;ArmB8;800;23/08/2003;Crypturellus sp.;1;oui;08:09;11;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;KK;
17479;ArmB5;500;23/08/2003;Dasyprocta leporina;1;oui;07:08;;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;KK;
17481;ArmB22;2200;23/08/2003;Dasyprocta leporina;1;oui;09:10;7;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;KK;
17478;ArmB1;100;23/08/2003;Psophia crepitans;6;oui;07:08;0;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;KK;
17482;ArmB27;2700;23/08/2003;Psophia crepitans;6;oui;09:10;13;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;KK;
17534;ArmC7;700;23/08/2003;Alouatta seniculus;1;non;08:09;51;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;IN;
17536;ArmC19;1900;23/08/2003;Crypturellus sp.;1;oui;09:10;;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;IN;
17535;ArmC17;1700;23/08/2003;Odontophorus guyanensis;;non;09:10;6;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;IN;
17537;ArmC31;3100;23/08/2003;Pecari tajacu;1;oui;10:11;8;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;IN;
17582;ArmD22;2200;23/08/2003;Alouatta seniculus;3;oui;09:10;1;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;PG;
17580;ArmD17;1700;23/08/2003;Cebus apella;8;non;09:10;18;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;PG;
17581;ArmD17;1700;23/08/2003;Cebus olivaceus;;non;09:10;18;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;PG;
17440;ArmA20;2000;23/08/2003;Alouatta seniculus;3;oui;16:17;35;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;CN;
17439;ArmA25;2500;23/08/2003;Crypturellus sp.;1;oui;16:17;10;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;CN;
17438;ArmA30;3000;23/08/2003;Saguinus midas;1;non;15:16;11;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;CN;
17483;ArmB34;3400;23/08/2003;Penelope marail;1;oui;14:15;0;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;KK;
17484;ArmB27;2700;23/08/2003;Psophia crepitans;4;oui;15:16;20;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;KK;
17485;ArmB15;1500;23/08/2003;Tinamus major;1;oui;17:18;13;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;KK;
17538;ArmCvide;;23/08/2003;;;non;;;3500;Retour;seche;transect vide;ArmC;non;Arm;non;oncfs;IN;
17583;ArmD36;3600;23/08/2003;Alouatta seniculus;3;oui;14:15;34;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;PG;
17586;ArmD1;100;23/08/2003;Dasyprocta leporina;1;oui;17:18;0;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;PG;
17584;ArmD17;1700;23/08/2003;Myoprocta acouchy;1;oui;16:17;2;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;PG;
17585;ArmD16;1600;23/08/2003;Myoprocta acouchy;1;oui;17:18;3;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;PG;
17441;ArmA1;100;24/08/2003;Saguinus midas;5;oui;07:08;20;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;IN;
17486;ArmB4;400;24/08/2003;Alouatta seniculus;2;non;07:08;4;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;CN;
17489;ArmB12;1200;24/08/2003;Alouatta seniculus;2;oui;08:09;59;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;CN;
17488;ArmB8;800;24/08/2003;Ateles paniscus;1;oui;08:09;69;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;CN;
17490;ArmB18;1800;24/08/2003;Cebus apella;8;oui;09:10;35;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;CN;
17491;ArmB18;1800;24/08/2003;Mazama gouazoubira;1;oui;09:10;3;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;CN;
17487;ArmB4;400;24/08/2003;Odontophorus guyanensis;3;non;07:08;3;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;CN;
17541;ArmC28;2800;24/08/2003;Crypturellus sp.;1;oui;10:11;11;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;PG;
17542;ArmC34;3400;24/08/2003;Odontophorus guyanensis;8;oui;11:12;1;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;PG;
17540;ArmC22;2200;24/08/2003;Pecari tajacu;1;oui;09:10;6;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;PG;
17539;ArmC18;1800;24/08/2003;Saguinus midas;3;non;09:10;22;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;PG;
17587;ArmD13;1300;24/08/2003;Ateles paniscus;2;oui;08:09;43;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;KK;
17590;ArmD27;2700;24/08/2003;Crypturellus sp.;1;oui;10:11;3;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;KK;
17591;ArmD34;3400;24/08/2003;Dasyprocta leporina;1;oui;10:11;23;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;KK;
17589;ArmD24;2400;24/08/2003;Myoprocta acouchy;1;oui;09:10;9;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;KK;
17588;ArmD13;1300;24/08/2003;Tinamus major;1;oui;08:09;21;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;KK;
17443;ArmA25;2500;24/08/2003;Alouatta seniculus;4;oui;16:17;14;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;IN;
17444;ArmA19;1900;24/08/2003;Crax alector;2;oui;16:17;5;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;IN;
17445;ArmA12;1200;24/08/2003;Crypturellus sp.;1;oui;17:18;9;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;IN;
17442;ArmA36;3600;24/08/2003;Myoprocta acouchy;1;oui;14:15;13;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;IN;
17492;ArmB21;2100;24/08/2003;Crax alector;2;oui;16:17;10;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;CN;
17545;ArmC17;1700;24/08/2003;Crax alector;3;oui;16:17;0;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;PG;
17543;ArmC31;3100;24/08/2003;Crypturellus sp.;1;oui;15:16;7;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;PG;
17546;ArmC11;1100;24/08/2003;Crypturellus sp.;2;oui;17:18;11;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;PG;
17544;ArmC19;1900;24/08/2003;Odontophorus guyanensis;4;non;16:17;5;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;PG;
17592;ArmD14;1400;24/08/2003;Ateles paniscus;1;oui;16:17;29;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;KK;
17594;ArmD10;1000;24/08/2003;Dasyprocta leporina;1;oui;17:18;19;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;KK;
17595;ArmD1;100;24/08/2003;Dasyprocta leporina;1;oui;18:19;;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;KK;
17593;ArmD14;1400;24/08/2003;Myrmecophaga tridactyla;1;oui;16:17;23;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;KK;
17596;ArmD1;100;24/08/2003;Tinamus major;1;oui;18:19;0;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;KK;
17447;ArmA7;700;25/08/2003;Crypturellus sp.;1;oui;07:08;5;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;PG;
17449;ArmA33;3300;25/08/2003;Crypturellus sp.;1;oui;10:11;1;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;PG;
17448;ArmA30;3000;25/08/2003;Saguinus midas;2;non;10:11;27;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;PG;
17446;ArmA3;300;25/08/2003;Saguinus midas;8;oui;07:08;9;3500;Aller;seche;;ArmA;non;Arm;non;oncfs;PG;
17494;ArmB6;600;25/08/2003;Cebus apella;;non;08:09;103;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;IN;
17493;ArmB5;500;25/08/2003;Dasyprocta leporina;1;oui;08:09;4;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;IN;
17495;ArmB27;2700;25/08/2003;Dasyprocta leporina;;non;10:11;11;3500;Aller;seche;;ArmB;non;Arm;non;oncfs;IN;
17547;ArmC29;2900;25/08/2003;Pecari tajacu;1;oui;10:11;9;3500;Aller;seche;;ArmC;non;Arm;non;oncfs;KK;
17600;ArmD27;2700;25/08/2003;Crypturellus sp.;1;oui;10:11;7;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;CN;
17599;ArmD10;1000;25/08/2003;Mazama gouazoubira;1;oui;08:09;5;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;CN;
17598;ArmD6;600;25/08/2003;Odontophorus guyanensis;3;oui;08:09;6;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;CN;
17597;ArmD2;200;25/08/2003;Pithecia pithecia;1;oui;07:08;23;3500;Aller;seche;;ArmD;non;Arm;non;oncfs;CN;
17450;ArmA11;1100;25/08/2003;Cebus olivaceus;3;non;17:18;12;3500;Retour;seche;;ArmA;non;Arm;non;oncfs;PG;
17496;ArmB6;600;25/08/2003;Dasyprocta leporina;1;oui;17:18;;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;IN;
17497;ArmB29;2900;25/08/2003;Psophia crepitans;4;non;15:16;18;3500;Retour;seche;;ArmB;non;Arm;non;oncfs;IN;
17548;ArmC31;3100;25/08/2003;Cebus olivaceus;8;non;15:16;37;3500;Retour;seche;;ArmC;non;Arm;non;oncfs;KK;
17601;ArmD15;1500;25/08/2003;Ateles paniscus;1;oui;16:17;31;3500;Retour;seche;;ArmD;non;Arm;non;oncfs;CN;
